stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3300RU0479,,"Repton Road",,52.9226132978,-1.1351121073,,,,,,
3300RU0480,,"Sherborne Road",,52.9216808701,-1.1317542966,,,,,,
3300RU0481,,"Primary School",,52.9383741695,-1.1207069122,,,,,,
3300RU0482,,"Oakham Road",,52.9085517302,-1.1447896165,,,,,,
3300RU0483,,"Oakham Road",,52.9091935363,-1.145282548,,,,,,
3300RU0484,,"Wilford Hill Cemetery",,52.9129409679,-1.1413720935,,,,,,
3300RU0485,,"Wilford Hill Cemetery",,52.9131238107,-1.1405505731,,,,,,
3300RU0486,,"Stanholme Drive",,52.9138077759,-1.1381725092,,,,,,
3300RU0489,,"Wilford Road",,52.8948953196,-1.1508853766,,,,,,
3300RU0510,,"Cricket Ground",,52.9376257221,-1.1338606097,,,,,,
3300RU0511,,Skylarks,,52.938463012,-1.1072984803,,,,,,
3300RU0512,,"Adbolton Lane Terminus",,52.9386045266,-1.1117892614,,,,,,
3300RU0513,,"Seymour Road",,52.938001661,-1.1141228153,,,,,,
3300RU0514,,"Seymour Road",,52.9380525959,-1.1137200266,,,,,,
3300RU0515,,"Gertrude Road",,52.9381162561,-1.1162333793,,,,,,
3300RU0516,,"Gertrude Road",,52.9382182224,-1.1166479322,,,,,,
3300RU0517,,"Primary School",,52.9384329037,-1.120140293,,,,,,
3300RU0518,,"Woodland Road",,52.9387459018,-1.1260114711,,,,,,
3300RU0520,,"Fox Road",,52.9379147148,-1.1315782749,,,,,,
3300RU0529,,"Camelot Street",,52.8953906882,-1.1548000375,,,,,,
3300RU0530,,"Woodland Road",,52.9386324622,-1.125254888,,,,,,
3300RU0531,,"Central Ave Shops",,52.9316825851,-1.1263471294,,,,,,
3300RU0535,,"Cricket Ground",,52.9364280105,-1.1335720585,,,,,,
3300RU0536,,"Cricket Ground",,52.936480747,-1.1334073362,,,,,,
3300RU0537,,"Hound Road",,52.9354167482,-1.1317324182,,,,,,
3300RU0538,,"Hound Road",,52.9353425601,-1.1314214514,,,,,,
3300RU0539,,Co-Op,,52.9340529565,-1.1296321243,,,,,,
3300RU0540,,"Regatta Way",,52.9390676471,-1.105217728,,,,,,
3300RU0541,,"Central Ave Shops",,52.9319737059,-1.1268173483,,,,,,
3300RU0543,,"National Water Sports Centre",,52.9411911762,-1.0900849228,,,,,,
3300RU0544,,"National Water Sports Centre",,52.9407718088,-1.0904954932,,,,,,
3300RU0545,,"Caravan Park",,52.9405277805,-1.0997711315,,,,,,
3300RU0546,,"Caravan Park",,52.940077605,-1.100866734,,,,,,
3300RU0552,,Co-Op,,52.9336053404,-1.1286591512,,,,,,
3300RU0553,,"Grange Court",,52.9051277855,-1.1524695742,,,,,,
3300RU0554,,"High Street",,52.8918717882,-1.1492053927,,,,,,
3300RU0555,,"Easthorpe Street",,52.8929350116,-1.1482927335,,,,,,
3300RU0556,,"Easthorpe Street",,52.8929045301,-1.1478028163,,,,,,
3300RU0557,,"Rufford Road",,52.8943885018,-1.1453953823,,,,,,
3300RU0558,,"Rufford Road",,52.8944588048,-1.1451710306,,,,,,
3300RU0559,,"Upper Canaan",,52.8961656123,-1.1462523453,,,,,,
3300RU0560,,"Upper Canaan",,52.8964074426,-1.1461286719,,,,,,
3300RU0561,,"Packman Drive",,52.8979069968,-1.1458910838,,,,,,
3300RU0563,,"Ashworth Avenue",,52.8973940017,-1.1420658374,,,,,,
3300RU0565,,"Grange Court",,52.9054913462,-1.1530274797,,,,,,
3300RU0566,,"Paget Crescent",,52.8977605797,-1.1505469384,,,,,,
3300RU0567,,"Savages Road",,52.8968252619,-1.1504908952,,,,,,
3300RU0568,,"Clifton Road",,52.8948815499,-1.1502167318,,,,,,
3300RU0569,,"Savages Road",,52.896490568,-1.1502001322,,,,,,
3300RU0570,,"Clifton Road",,52.8947270473,-1.1499819178,,,,,,
3300RU0571,,"Wilford Road",,52.8946241824,-1.1506825691,,,,,,
3300RU0572,,"Stanholme Drive",,52.9137763886,-1.1375634115,,,,,,
3300RU0573,,"Packman Drive",,52.8981452995,-1.1452768988,,,,,,
3300RU0583,,"Ruddington Church",,52.8924011941,-1.1503246858,,,,,,
3300RU0585,,"Ruddington Green",,52.8904409919,-1.1502589633,,,,,,
3300RU0594,,"Camelot Street",,52.8952810305,-1.1545494672,,,,,,
3300RU0600,,"Eltham Road",,52.9300632065,-1.112826929,,,,,,
3300RU0603,,"Valley Road",,52.9173961149,-1.1211912754,,,,,,
3300RU0604,,"Rushcliffe School",,52.9163832089,-1.1252421262,,,,,,
3300RU0620,,"Gypsum Works",,52.8429386502,-1.1808060839,,,,,,
3300RU0695,,"Scout Hut",,52.8875988518,-1.1413079902,,,,,,
3300RU0699,,"Stanford on Soar Church",,52.7935755435,-1.1951547619,,,,,,
3300RU0700,,"The Old School House",,52.7986800107,-1.1962322798,,,,,,
3300RU0705,,"Highthorn Farm",,52.8485976752,-1.1866985502,,,,,,
3300RU0706,,"Bunny Lane",,52.8468157658,-1.183791878,,,,,,
3300RU0707,,"Gypsum Way",,52.8593515995,-1.2016174791,,,,,,
3300RU0708,,"Eyres Lane",,52.8622881769,-1.2051878637,,,,,,
3300RU0709,,"Curzon Street",,52.8669831573,-1.2055477422,,,,,,
3300RU0710,,"Nottingham Road",,52.8745520404,-1.2014721846,,,,,,
3300RU0711,,"Melton Road",,52.8145247319,-1.1798565019,,,,,,
3300RU0713,,"Lings Bar House",,52.9229780807,-1.10187541,,,,,,
3300RU0714,,"Yew Dale Close",,52.9205017246,-1.1025067079,,,,,,
3300RU0715,,"Watendlath Close",,52.9191668679,-1.1019245031,,,,,,
3300RU0716,,"Rosthwaite Close",,52.9180066018,-1.1030342105,,,,,,
3300RU0717,,"Herons Court",,52.9171704327,-1.1054013283,,,,,,
3300RU0718,,"Kingfishers Court",,52.9165597023,-1.1078678276,,,,,,
3300RU0719,,"Melton Gdns, Alford Rd",,52.9158865807,-1.1116145261,,,,,,
3300RU0720,,"Melton Gardens",,52.9151527667,-1.1144700397,,,,,,
3300RU0721,,"Apple Tree Close",,52.9143923607,-1.1173854825,,,,,,
3300RU0782,,Skylarks,,52.9385565796,-1.1077875873,,,,,,
3300RU0790,,"Barton Lane",,52.8862579229,-1.2003506127,,,,,,
3300RU0804,,"East Leake Academy",,52.8351072288,-1.1741101695,,,,,,
3300RU0811,,"Adbolton Lane, outside terminus",,52.9384776916,-1.1116579404,,,,,,
3300RU0814,,"Mere Way, The Avenue",,52.8858085638,-1.1411204293,,,,,,
3300RU0817,,"Greythorn Drive",,52.9117273787,-1.1438645942,,,,,,
3300RU0818,,"Greythorn Drive",,52.9119031802,-1.143310917,,,,,,
3300RU0860,,"Mere Way, The Avenue",,52.8856911784,-1.1410484404,,,,,,
3300RU0888,,"Paget Crescent",,52.8980858595,-1.1507784331,,,,,,
3300RU0918,,"Rempstone Road",,52.8201910534,-1.1789633821,,,,,,
3300RU0919,,"Rempstone Road",,52.8200920772,-1.1789504077,,,,,,
3390A1,,"City, Angel Row A1",,52.9536786169,-1.1522354625,,,,,,
3390A2,,"City, Angel Row A2",,52.9537432324,-1.1524723581,,,,,,
3390A3,,"City, Angel Row A3",,52.9538543794,-1.1529316198,,,,,,
3390A4,,"City, Angel Row A4",,52.9539282998,-1.1532129906,,,,,,
3390AS01,,"Bells Lane, Walbrook Close",,52.9853912657,-1.2039437752,,,,,,
3390AS02,,"Harpenden Square",,52.9840759605,-1.2048616649,,,,,,
3390AS03,,"Dulverton Vale",,52.9828589224,-1.2056883275,,,,,,
3390AS04,,"Eltham Drive",,52.9808422149,-1.2065742723,,,,,,
3390AS05,,"Eltham Drive",,52.9812021456,-1.2066272576,,,,,,
3390AS06,,"Dulverton Vale",,52.9834418703,-1.2054840023,,,,,,
3390AS07,,"Bells Lane, Walbrook Close",,52.9854372041,-1.2040918886,,,,,,
3390AS08,,"Exbourne Road",,52.9734308596,-1.2127261957,,,,,,
3390AS09,,"Ambleside Road",,52.9727782314,-1.2078536699,,,,,,
3390AS10,,"Grannis Drive",,52.9723040324,-1.2054946291,,,,,,
3390AS11,,"Aylestone Drive",,52.9720134509,-1.2023728145,,,,,,
3390AS12,,"Aspley La, Melbourne Rd",,52.971314301,-1.1986629535,,,,,,
3390AS13,,"St Margarets Church",,52.9691638827,-1.1943845611,,,,,,
3390AS14,,"Bluecoat School",,52.9681022424,-1.1916050081,,,,,,
3390AS15,,"Fitness Centre",,52.9673362376,-1.1886860517,,,,,,
3390AS16,,"Ascot Road",,52.9674422414,-1.1844703112,,,,,,
3390AS17,,"Ascot Road",,52.9672754443,-1.1850541417,,,,,,
3390AS18,,"Fitness Centre",,52.9672853542,-1.1891336904,,,,,,
3390AS19,,"Aspley La, Bluecoat Sch",,52.9681609272,-1.192303736,,,,,,
3390AS20,,"St Margarets Church",,52.9692658801,-1.1948442619,,,,,,
3390AS21,,"Aspley La, Melbourne Rd",,52.9713903196,-1.1992720765,,,,,,
3390AS22,,"Aylestone Drive",,52.9719443398,-1.2027910381,,,,,,
3390AS23,,"Grannis Drive",,52.9721479468,-1.2050060812,,,,,,
3390AS24,,"Ambleside Road",,52.9726430095,-1.2077965762,,,,,,
3390AS25,,"Exbourne Road",,52.9735290168,-1.2139753123,,,,,,
3390AS26,,"Broxtowe Lane",,52.976313453,-1.2095612641,,,,,,
3390AS27,,"Minver Crescent",,52.9763002245,-1.2062255581,,,,,,
3390AS33,,"Minver Crescent",,52.976222211,-1.2066588725,,,,,,
3390AS34,,"Broxtowe Lane",,52.9762443168,-1.2099795181,,,,,,
3390AS39,,"Nuthall Road",,52.9767434501,-1.1919501521,,,,,,
3390AS41,,"Harwill Crescent",,52.9762304957,-1.1958466898,,,,,,
3390AS42,,"Shepton Crescent",,52.976220019,-1.1982892715,,,,,,
3390AS43,,"Minver Cres, Hilcot Drive",,52.9768390752,-1.2007798103,,,,,,
3390AS50,,"Roslyn Drive",,52.9776412369,-1.2037734177,,,,,,
3390AS51,,"Minver Cres, Hilcot Drive",,52.9767840443,-1.2006170046,,,,,,
3390AS52,,"Shepton Crescent",,52.976305383,-1.1976175236,,,,,,
3390AS53,,"Harwill Crescent",,52.9763226167,-1.1948471731,,,,,,
3390AS54,,"Nuthall Road",,52.9769248349,-1.192185055,,,,,,
3390AS57,,"Bells Lane",,52.9807016244,-1.2057129871,,,,,,
3390AS58,,"The Green",,52.9810666949,-1.2025040269,,,,,,
3390AS59,,"Dulverton Vale",,52.9814221178,-1.200546319,,,,,,
3390AS60,,"Broxtowe La, Broxtowe Ave",,52.981902087,-1.1970670297,,,,,,
3390AS61,,"Broxtowe La, Broxtowe Ave",,52.9818094885,-1.1966665937,,,,,,
3390AS62,,"Dulverton Vale",,52.981573486,-1.1989945035,,,,,,
3390AS63,,"The Green",,52.98091609,-1.202834472,,,,,,
3390AS64,,"Bells Lane",,52.9805938639,-1.2057298569,,,,,,
3390AS67,,"Coleby Road",,52.977599083,-1.2095824896,,,,,,
3390AS68,,"Coleby Road",,52.9777611701,-1.2096242121,,,,,,
3390AS79,,"Rosslyn Drive",,52.9772433381,-1.2047636644,,,,,,
3390ASMA,,"Nottingham Girls Academy",,52.9675148729,-1.2004603937,,,,,,
3390B2,,"City, Beastmarket Hill B2",,52.9532679875,-1.1513801738,,,,,,
3390B3,,"City, Beastmarket Hill B3",,52.9533409557,-1.1515275937,,,,,,
3390BA06,,"Vernon Avenue",,52.9832226302,-1.1798090124,,,,,,
3390BA07,,"Vernon Rd, Basford Crossing",,52.9841726603,-1.1806996408,,,,,,
3390BA08,,"Vernon Avenue",,52.9829856476,-1.179336861,,,,,,
3390BA09,,"Nottingham Road",,52.9819164961,-1.1781208647,,,,,,
3390BA14,,"Hucknall Road",,52.9865605596,-1.1608872305,,,,,,
3390BA15,,"Ventnor Rise",,52.9856077875,-1.1647339267,,,,,,
3390BA16,,"Heatherley Drive",,52.9845533789,-1.1694910286,,,,,,
3390BA17,,"Valley Rd, Futurist",,52.9809668715,-1.1734025061,,,,,,
3390BA18,,"Valley Rd, Futurist",,52.9818833631,-1.1733403349,,,,,,
3390BA19,,"Valley Road, Heatherley Drive",,52.9847695127,-1.1695464669,,,,,,
3390BA20,,"Valley Road, Ventnor Rise",,52.9856644359,-1.1651201273,,,,,,
3390BA21,,"Beech Avenue",,52.9719415403,-1.15930893,,,,,,
3390BA22,,"Sherwood Rise Health Centre",,52.9733184799,-1.1608011649,,,,,,
3390BA23,,"Central Avenue",,52.974751952,-1.1626647044,,,,,,
3390BA24,,"Haydn Road",,52.9770386424,-1.1669841389,,,,,,
3390BA25,,"Nottingham Rd, Zulu Rd",,52.9783258749,-1.1698040213,,,,,,
3390BA26,,"Perry Road",,52.979730199,-1.1726665158,,,,,,
3390BA27,,"Basford Church",,52.9799009239,-1.1791420987,,,,,,
3390BA28,,"Basford Road",,52.9807461122,-1.1817772482,,,,,,
3390BA29,,"Bar Lane",,52.9817914325,-1.1834554819,,,,,,
3390BA30,,"Percy Street, Coriander Dr",,52.9829830923,-1.185503417,,,,,,
3390BA31,,"Percy Street, Coriander Dr",,52.9832283252,-1.1858711817,,,,,,
3390BA32,,"Bar Lane",,52.9814993068,-1.182805633,,,,,,
3390BA33,,"Basford Road",,52.9803440669,-1.180831623,,,,,,
3390BA34,,"Basford Church",,52.9792384038,-1.1782312443,,,,,,
3390BA35,,"Perry Road",,52.9797907335,-1.172322801,,,,,,
3390BA36,,"Nottingham Rd, Zulu Rd",,52.9782403007,-1.1691354613,,,,,,
3390BA37,,"Haydn Road",,52.976216961,-1.1651830345,,,,,,
3390BA38,,"Central Avenue",,52.9738972989,-1.161296278,,,,,,
3390BA39,,"Health Centre",,52.9731542744,-1.1604618383,,,,,,
3390BA82,,"Vernon Road",,52.9811692604,-1.1766605026,,,,,,
3390BE01,,"Beechdale Rd, Beechdale Baths",,52.9609950079,-1.1921097234,,,,,,
3390BE02,,"Redbourne Drive",,52.9611566701,-1.1960667676,,,,,,
3390BE03,,"Enthorpe Street",,52.9612487686,-1.1990574391,,,,,,
3390BE04,,"Enthorpe Street",,52.9614121629,-1.1992926206,,,,,,
3390BE05,,"Redbourne Drive",,52.9612647554,-1.1947695537,,,,,,
3390BE06,,"Beechdale Baths",,52.9611671008,-1.1923000532,,,,,,
3390BE07,,"Chalfont Drive",,52.963574434,-1.1907068206,,,,,,
3390BE08,,"Beechdale Road",,52.9622169945,-1.1907023859,,,,,,
3390BE09,,"Western Blvd, Beechdale Rd",,52.9614654188,-1.1912225925,,,,,,
3390BE10,,"Chalfont Drive",,52.9637568341,-1.1910905119,,,,,,
3390BE11,,"Aspley Gardens",,52.9671990569,-1.1909816043,,,,,,
3390BE12,,"Beechdale Rd Top",,52.9735542186,-1.2164319808,,,,,,
3390BE13,,"Fircroft Avenue",,52.9726418184,-1.2171185892,,,,,,
3390BE14,,"Highwood Avenue",,52.9710594359,-1.2157176562,,,,,,
3390BE15,,"Denewood Crescent",,52.9701291527,-1.2136944931,,,,,,
3390BE16,,"Kingsbury Drive",,52.9693244748,-1.2116393513,,,,,,
3390BE34,,"Aspley Gardens",,52.966854968,-1.1906157918,,,,,,
3390BETR,,"Beechdale Rd, Trinity Sch",,52.9686473796,-1.2098499785,,,,,,
3390BF01,,"Parkdale Road",,52.9597046094,-1.1108062169,,,,,,
3390BF02,,"Eastdale Road",,52.9599446886,-1.1068562101,,,,,,
3390BF07,,"Harrogate Rd, Langdale Rd",,52.9584789887,-1.1056061564,,,,,,
3390BF08,,"Harrogate Road",,52.9570863157,-1.103312649,,,,,,
3390BF09,,"Greenwood Avenue",,52.9572804407,-1.0968926825,,,,,,
3390BF14,,"The Bakersfield",,52.9601113836,-1.1027290309,,,,,,
3390BF15,,"Oakdale Rd, Eastdale Rd",,52.9598135554,-1.1073501847,,,,,,
3390BF16,,"Oakdale Rd, Parkdale Rd",,52.9595236461,-1.1118520155,,,,,,
3390BF21,,"Langdale Road East",,52.9578653211,-1.0993367559,,,,,,
3390BF49,,"Linton Rise",,52.9596748931,-1.1152580415,,,,,,
3390BF50,,"Cardale Road",,52.9610349573,-1.1168232446,,,,,,
3390BI01,,"Felstead Road",,52.9614258687,-1.2040117101,,,,,,
3390BI02,,"Hollington Rd, Bathurst Dr",,52.9615359427,-1.2070318617,,,,,,
3390BI03,,"Greetwell Close",,52.9629466818,-1.2123508601,,,,,,
3390BI04,,"Glaisdale Drive",,52.9643436501,-1.2156158375,,,,,,
3390BI05,,"Graylands Road",,52.9652297559,-1.2191284508,,,,,,
3390BI06,,"Bracebridge Drive End",,52.9663848815,-1.2239317425,,,,,,
3390BI07,,"Darnhall Crescent",,52.965112463,-1.2273193826,,,,,,
3390BI08,,"Bracebridge Drive Shops",,52.9643876842,-1.2292231419,,,,,,
